number_correct_lifetime,number_attempted_this_session,topic_ratio,number_in_topic,difficulty,time,will_continue
1,1,1.0,1,0.09208276473120752,68.14369417775339,0
1,1,0.0,2,0.21793169468958334,73.45949876293342,1
1,2,0.0,3,0.2850099213383618,146.91899752586684,1
1,3,0.0,1,0.2744741317701718,220.37693553780676,1
1,4,0.0,3,0.19221074633970836,293.83396409961574,1
2,5,1.0,1,0.10794758803259273,367.29161248490357,0
6,1,1.0,3,0.28729170210446286,75.96304652333133,1
7,2,1.0,1,0.21671376299489375,151.92755603263714,1
8,3,1.0,4,0.2837249114170234,227.8921917655292,1
9,4,1.0,2,0.10683964044456012,303.8575519242424,1
10,5,1.0,3,0.10573280080411557,379.8236289211513,1
10,6,0.0,1,0.21488595981507763,455.7897059180602,0
0,1,0.0,1,0.27419965763840165,70.16852536627991,0
0,1,0.0,1,0.2870044104023584,69.88678193481309,1
1,2,1.0,1,0.21549704923189886,139.77452464177253,1
2,3,1.0,1,0.19101853559336865,209.66333001111616,1
3,4,1.0,1,0.09727024129661895,279.5521353804598,1
3,5,0.0,2,0.28344118650560635,349.4409407498034,0
2,1,0.0,1,0.21467107385526257,72.94230857783784,1
3,2,0.6666666666666666,3,0.18982751705777529,145.88592976511597,1
3,3,0.0,1,0.2739254579807633,218.8295509523941,1
4,4,0.5,2,0.10462706800331145,291.7731721396722,0
1,1,1.0,1,0.2726515325227825,71.27262129836211,1
1,2,0.0,1,0.10452244093530814,142.54524259672422,1
2,3,1.0,1,0.28571740599195605,213.81985150580275,1
2,4,0.0,2,0.09717297105532233,285.09388486578854,1
2,5,0.0,3,0.10441791849437285,356.3678129233375,0
0,1,0.0,2,0.10431350057587847,71.11539695701858,1
0,2,0.0,1,0.10038002567531619,142.23079391403715,0
0,1,0.0,1,0.28543168858596407,69.63157803205556,0
0,1,0.0,2,0.2851462568973781,70.58042043882737,0
1,1,0.0,1,0.09199068196647632,73.44271943929118,1
1,2,0.0,2,0.10420918707530259,146.88452003297576,0
1,1,1.0,1,0.09089869128450984,70.51162169711628,0
1,1,1.0,1,0.096075798084267,71.59322701607942,1
1,2,0.0,1,0.21528155218266695,143.1846245018836,0
1,1,1.0,1,0.2838611106404807,74.33553581689887,1
1,2,0.0,1,0.1896376895407175,148.67107163379774,1
2,3,1.0,1,0.1031049778882273,223.00750721849496,0
0,1,0.0,1,0.28315774531910076,68.3541824766236,0
1,1,1.0,1,0.08980779259322533,74.69392976901935,1
2,2,1.0,1,0.2140662706304843,149.38935633373077,1
2,3,0.0,1,0.10027964564964087,224.0847828984422,1
2,4,0.0,1,0.21445640278140732,298.7802094631536,0
3,1,1.0,1,0.09497972228618273,74.68956405931317,1
3,2,0.0,1,0.18944805185117677,149.37771262847923,1
4,3,0.6666666666666666,3,0.2825772495298402,224.06813548075957,0
0,1,0.0,1,0.28287458757378164,68.33867641666434,0
0,1,0.0,1,0.28229467228031035,71.53754063974361,1
0,2,0.0,1,0.08971798480063209,143.0749906893418,1
0,3,0.0,1,0.10300187291033908,214.61174184239115,0
1,1,1.0,1,0.08862826681583146,68.70114424485998,0
2,1,0.5,2,0.09917936600399123,71.61966426720943,1
3,2,1.0,1,0.21285220435985383,143.2405530848429,1
4,3,1.0,2,0.21163935215549398,214.86144190247637,1
5,4,1.0,1,0.08753963854901561,286.4827421548961,1
5,5,0.0,1,0.18925860379932558,358.1040424073158,0
1,1,1.0,1,0.2104277128033385,71.0039568955265,1
2,2,1.0,1,0.2132419463786259,142.00941747836663,1
3,3,1.0,1,0.27137888099025975,213.01678918347636,0
0,1,0.0,1,0.2825917129862079,69.43844255782187,0
1,1,0.0,1,0.2823091212732217,72.74979924462086,0
1,1,1.0,1,0.2701075021092695,75.70085736820764,1
2,2,1.0,1,0.28101237760803,151.4033048292126,1
3,3,1.0,2,0.27973136523042197,227.10592707708975,1
3,4,0.0,1,0.21302870443224728,302.8085493249669,1
3,5,0.0,1,0.09908018663798723,378.5111715728441,1
4,6,1.0,1,0.20921728509053517,454.2149785059433,0
1,1,0.5,2,0.2794516338651915,72.51459467697046,0
1,1,1.0,1,0.2688373946071602,69.81159507079506,1
2,2,1.0,1,0.10189887103742873,139.62319014159013,1
2,3,0.5,2,0.26856855721255307,209.43478521238518,1
2,4,0.0,1,0.21281567572781504,279.24638028318026,0
1,1,1.0,1,0.0864520989104666,72.40820385941727,0
1,1,1.0,1,0.20800806780544462,72.7465928965683,0
0,1,0.0,2,0.20780005973763918,70.4683145688132,0
3,1,1.0,2,0.09798110645134925,72.80601843052912,1
3,2,0.0,1,0.2791721822313263,145.61203686105824,0
1,1,1.0,1,0.26729998865534055,68.89632690318587,0
2,1,1.0,1,0.20659225967790154,70.70405609158377,0
7,1,0.0,2,0.2670326886666852,69.69992432750323,1
7,2,0.0,1,0.18906934519552623,139.39847140961228,0
1,1,1.0,1,0.1007969721663913,73.44905938643079,0
2,1,0.0,1,0.28202681215194847,74.69542656471143,1
2,2,0.0,2,0.0978831253448979,149.39085312942285,1
2,3,0.0,2,0.278893010049095,224.08609238887996,1
2,4,0.5,2,0.08636564681155613,298.7813316483371,1
2,5,0.3333333333333333,3,0.08627928116474458,373.4760284486178,0
0,1,0.0,1,0.10069617519422491,68.98979422865942,0
1,1,1.0,1,0.09388474256389655,72.1140974587136,1
2,2,1.0,1,0.27761411703904587,144.2281949174272,0
2,1,1.0,1,0.21160286005208723,69.0048402467497,0
2,1,1.0,1,0.21039125719203514,73.69250873097748,1
2,2,0.0,4,0.1005954790190307,147.38501746195496,1
2,3,0.0,5,0.09379085782133265,221.07743059008936,1
3,4,1.0,1,0.08519300188357984,294.7702340248435,1
3,5,0.0,3,0.20638566741822365,368.4630374595976,1
3,6,0.0,1,0.2667656559780185,442.15584089435174,1
3,7,0.0,6,0.10049488354001167,515.8481892532856,1
3,8,0.3333333333333333,3,0.2817447853397965,589.5402504189373,1
4,9,1.0,2,0.08410780888169625,663.2326969844423,0
2,1,1.0,2,0.2051792817508054,69.44490402357394,0
0,1,0.0,1,0.2814630405544567,71.5207742248259,1
0,2,0.0,1,0.2101808659348431,143.04026097869166,1
0,3,0.0,1,0.08402370107281457,214.5592329103025,1
0,4,0.0,2,0.08393967737174175,286.07820484191336,1
0,5,0.0,2,0.1888802758503307,357.59583301607466,0
1,1,1.0,1,0.09678524221955301,70.59762279910885,0
1,1,0.0,1,0.2664988903220405,74.41835220478043,1
2,2,0.3333333333333333,3,0.08285573769437,148.83703553328667,1
2,3,0.14285714285714285,7,0.27733650292200684,223.2557188617929,1
3,4,0.5,4,0.08177288195667563,297.6744774925872,1
3,5,0.0,1,0.09668845697733346,372.09314816136805,1
3,6,0.0,3,0.09369706696351132,446.5117335883714,0
0,1,0.0,1,0.09659176852035613,70.20685227744507,0
3,1,0.0,1,0.26623239143171845,73.44318124417293,1
4,2,1.0,1,0.20897068506890823,146.88808806620742,1
4,3,0.0,2,0.2770591664190848,220.3329948882419,1
4,4,0.0,3,0.28118157751390227,293.7777207953093,0
0,1,0.0,1,0.2767821072526657,69.9417477798363,0
1,1,1.0,1,0.18769139557448036,71.23769444956702,0
1,1,0.0,1,0.27650532514541304,73.43916124457957,0
0,1,0.0,1,0.18750370417890588,70.74699166763868,0
2,1,1.0,2,0.08069110907471895,72.77740285115813,1
3,2,1.0,1,0.2799003959363883,145.55742920834243,0
3,1,1.0,1,0.26496615904028675,74.94100055451212,1
4,2,1.0,1,0.2077617143838393,149.88317199885984,1
5,3,0.75,4,0.27862049554045193,224.82710598946807,1
5,4,0.0,1,0.2049741024690546,299.7710399800763,0
0,1,0.0,2,0.20755395266945548,71.37699755679044,1
0,2,0.0,2,0.2647011928812465,142.75218311636266,1
0,3,0.0,1,0.18731620047472697,214.12608601030402,1
0,4,0.0,1,0.2783418750449115,285.49970744516884,0
4,1,1.0,1,0.18612888427425225,74.24397115755595,1
5,2,1.0,1,0.09939438865647165,148.48881811925094,1
6,3,1.0,2,0.206346398716786,222.73547349025915,0
1,1,1.0,1,0.26343649168836525,72.14792986376072,1
1,2,0.0,2,0.20614005231806923,144.29565337024184,1
1,3,0.0,2,0.09929499426781518,216.44327747578086,1
1,4,0.0,3,0.27622881982026765,288.5891076618525,0
1,1,1.0,1,0.20493391226575117,72.69723785746734,0
1,1,0.5,2,0.27806353316986654,71.4219791419119,1
1,2,0.3333333333333333,3,0.2759525910004474,142.8439582838238,1
1,3,0.0,1,0.09919569927354738,214.26593742573573,0
1,1,1.0,1,0.2037289783534854,71.61345884367333,0
1,1,1.0,1,0.184942755389978,71.69007471746147,1
2,2,1.0,1,0.20376912836658553,143.38164928070003,1
2,3,0.0,1,0.09649517675183578,215.0732238439386,1
2,4,0.0,1,0.2631730551966769,286.7645454113793,0
1,1,1.0,1,0.2619098821414802,69.38656065035502,1
2,2,1.0,1,0.0926033698965478,138.77321935729105,1
3,3,1.0,2,0.09151076652665126,208.16036281476536,0
2,1,1.0,1,0.09041925576012459,66.805397271254,0
1,1,1.0,1,0.08932883650436448,75.1222536979755,1
2,2,1.0,1,0.20256535923821894,150.244507395951,1
3,3,1.0,2,0.08823950766786011,225.36729782774253,1
4,4,1.0,3,0.09809650357427382,300.4906841686123,1
5,5,1.0,4,0.08715126816019224,375.6141317870558,1
6,6,1.0,1,0.27467663840944695,450.73923655948613,0
1,1,1.0,1,0.09539868157508394,73.49458733871906,1
2,2,1.0,2,0.09430328289350885,146.9896310960672,1
3,3,1.0,1,0.27340196177103754,220.48598854242516,1
3,4,0.0,1,0.18475781263458801,293.9821574673682,1
4,5,1.0,3,0.09320897961061535,367.4787772557181,1
5,6,1.0,4,0.09211577063100473,440.9757475804928,1
5,7,0.0,1,0.20352524937513192,514.4725102210446,1
5,8,0.5,2,0.2731285598092665,587.9682444473997,1
5,9,0.3333333333333333,3,0.2777854696366967,661.4636952261385,0
5,1,1.0,2,0.08606411689203204,75.38108930628324,1
5,2,0.0,1,0.20236279387898073,150.7621010277381,1
6,3,1.0,1,0.09102365486037373,226.14383213273763,1
7,4,1.0,1,0.18357305482195344,301.525634005546,0
1,1,1.0,1,0.27650768416706,76.06714072912233,1
2,2,1.0,1,0.08993263120551334,152.1348824272797,1
2,3,0.0,1,0.2616479722593387,228.20262412543707,1
2,4,0.0,1,0.08597805277514002,304.27036582359443,1
2,5,0.0,2,0.09799840707069955,380.3381075217518,1
3,6,1.0,1,0.20232172412575677,456.4071925659005,0
1,1,0.0,1,0.20216043108510176,71.7684379386739,1
1,2,0.0,2,0.08589207472236488,143.53637788620748,1
1,3,0.0,3,0.09790040866362885,215.3042200607862,0
0,1,0.0,1,0.2762311764828929,71.22274988461024,1
0,2,0.0,1,0.202119402401631,142.44549976922048,1
0,3,0.0,1,0.08061041796564423,213.66816109148186,1
0,4,0.0,2,0.08052980754767859,284.89073393967175,0
2,1,1.0,1,0.1823894817671315,72.18374931007043,0
2,1,0.0,2,0.20195827065401667,70.50050166769644,1
2,2,0.0,5,0.08580618264764252,141.00091231256522,1
2,3,0.0,3,0.20175631238336267,211.5011089342686,1
2,4,0.0,6,0.08572037646499488,282.00130555597195,1
2,5,0.0,7,0.08563465608852988,352.5015021776753,0
2,1,1.0,1,0.20091728299922937,71.67789211311319,0
0,1,0.0,1,0.20071636571623014,73.15353743826327,1
1,2,1.0,1,0.08454902143244135,146.30789682878162,0
1,1,1.0,1,0.09680250825496522,72.66829943892057,0
2,1,0.0,1,0.2728554312494572,73.58862663526946,1
2,2,0.0,2,0.26138632428707936,147.17515902496046,1
3,3,1.0,1,0.09570570574671027,220.76252905138728,1
3,4,0.0,2,0.2725825758182078,294.3498990778141,0
1,1,1.0,1,0.1995156493505139,73.83836721505261,1
2,2,1.0,1,0.2601249379627923,147.67862434107155,1
3,3,1.0,1,0.27495494530641,221.51909491682716,1
4,4,1.0,1,0.0834644724110089,295.36017664192326,1
5,5,1.0,1,0.20055455607097933,369.20271638738745,0
1,1,1.0,1,0.2736799903611036,72.04564296391477,1
2,2,1.0,1,0.1983161337011634,144.09307668542993,1
3,3,1.0,1,0.07944927774013091,216.14123309548364,0
1,1,0.3333333333333333,3,0.08338100793859789,73.11483309683,1
1,2,0.0,1,0.2723099932423896,146.2271762211343,0
4,1,0.0,1,0.18220709228536436,75.24799348206209,1
4,2,0.0,2,0.182024885193079,150.49587781677388,1
5,3,1.0,2,0.2588648130248295,225.74391797258477,1
5,4,0.0,3,0.18184286030788593,300.9918490920255,1
6,5,1.0,3,0.25760594821180466,376.23978021146627,0
1,1,0.0,1,0.08329762693065929,71.76804012857212,0
2,1,1.0,1,0.08221432930372863,69.52262177720588,0
1,1,1.0,1,0.2563483422635928,75.21706688571287,1
2,2,1.0,1,0.19935400151490837,150.43533050892182,1
2,3,0.0,1,0.0821321149744249,225.65359413213076,1
3,4,1.0,1,0.19711781756746224,300.8730406702357,1
4,5,1.0,2,0.1959206997498948,376.0936625168013,1
5,6,1.0,1,0.2724063103707425,451.31591541312997,1
6,7,1.0,2,0.27113390406037174,526.5383539242072,0
4,1,0.0,1,0.07936982846239078,72.27986569382378,1
4,2,0.0,2,0.18166101744757804,144.55973138764756,1
4,3,0.0,1,0.08984269857430784,216.8394965784215,1
4,4,0.0,2,0.07929045863392839,289.1191730700164,1
5,5,1.0,1,0.19815464751339346,361.3995412417671,1
5,6,0.0,3,0.18147935643013044,433.6799094135178,1
6,7,1.0,2,0.19695649286588005,505.96118623489144,0
1,1,0.0,1,0.08204998285945046,70.43156202287128,0
3,1,0.0,1,0.2560919939213292,74.66871875832463,1
3,2,0.0,2,0.081967932876591,149.33743751664926,1
3,3,0.0,3,0.09561000004096355,224.0060716533012,1
3,4,0.0,2,0.19572477905014488,298.6747057899531,1
3,5,0.0,4,0.08188596494371442,373.34302467119585,0
1,1,0.0,1,0.2720376832491472,71.03618772754642,0
3,1,0.0,1,0.19675953637301416,71.00469273749958,0
5,1,0.3333333333333333,3,0.19452905427109474,72.63754956645164,1
5,2,0.0,2,0.25583590192740785,145.27485542617916,1
5,3,0.0,2,0.0818040789787707,217.91208335874373,1
5,4,0.25,4,0.2708627701563114,290.54905326056365,0
2,1,0.0,2,0.18129787707370032,71.26340108125034,1
3,2,1.0,2,0.09451439004092259,142.527416163778,1
3,3,0.0,1,0.2705919073861551,213.7911678894916,0
2,1,0.5,2,0.08975285587573353,73.00594559479862,1
2,2,0.0,1,0.2703213154787689,146.01172317125804,1
2,3,0.0,2,0.27005099416329015,219.01750074771746,0
1,1,1.0,1,0.0886631030198578,71.31159039600722,0
3,1,1.0,3,0.08072227489979195,71.47488657973257,1
4,2,1.0,1,0.270765645565898,142.95001992423684,1
5,3,1.0,2,0.2694948799203321,214.4273342789179,0
3,1,0.5,2,0.09341987565088167,73.51693384070242,1
3,2,0.0,1,0.19433452521682362,147.03231791438043,1
3,3,0.0,2,0.1941401906916068,220.5477019880584,0
0,1,0.0,1,0.2697809431691269,68.3049377388172,0
3,1,0.0,1,0.19656277683664114,74.2855165335343,1
3,2,0.0,3,0.25558006602548045,148.56927179202552,1
3,3,0.0,2,0.09332645577523078,222.85302705051674,1
3,4,0.0,2,0.19636621405980448,297.1354285157252,0
3,1,1.0,1,0.08757443991683794,70.14750484112716,0
4,1,0.0,2,0.2695111622259578,76.75400761289845,1
5,2,1.0,1,0.07821116817529446,153.50835439687472,1
5,3,0.0,3,0.2692416510637318,230.26169062736332,1
6,4,1.0,2,0.07713295700711915,307.01536155928056,1
7,5,1.0,1,0.19516984784574468,383.7698725661036,1
7,6,0.5,2,0.08748686547692111,460.5243835729266,1
8,7,1.0,3,0.09223312931945556,537.2792443440484,1
9,8,1.0,3,0.07605582405011203,614.0341459126323,0
1,1,1.0,1,0.07497976822606192,71.9695052980814,1
2,2,1.0,2,0.07390478845783587,143.93940574493405,1
2,3,0.0,1,0.0921408961901361,215.9093061917867,1
3,4,1.0,1,0.1801165791966266,287.87996406927346,1
3,5,0.0,1,0.2689724094126681,359.84949698942023,0
1,1,1.0,1,0.09104875529394596,75.28225126845135,1
2,2,1.0,1,0.26822538504041177,150.56654633587686,1
3,3,1.0,1,0.19397467799789894,225.8523209258516,0
0,1,0.0,1,0.17993646261743,73.29966863134081,1
1,2,1.0,1,0.19294605050091518,146.60047624633043,1
2,3,1.0,2,0.19175310445041427,219.90146861319982,1
2,4,0.0,1,0.25532448595945495,293.2024609800692,1
2,5,0.0,1,0.07383088366937803,366.5034533469386,0
3,1,1.0,1,0.17875652615481255,72.52596635306048,0
1,1,1.0,1,0.26695715965537137,71.91553636032033,1
1,2,0.5,2,0.266690202495716,143.8307922287028,1
1,3,0.0,1,0.07375705278570865,215.74568697600563,1
1,4,0.3333333333333333,3,0.26870343700325544,287.6605817233085,1
2,5,1.0,1,0.19278070331990105,359.5754764706113,0
0,1,0.0,1,0.09095770653865203,73.83979243119653,1
0,2,0.0,1,0.2684347335662522,147.67958486239306,1
0,3,0.0,1,0.2550691614734955,221.5182785394997,1
0,4,0.0,1,0.17857776962865773,295.3569722166063,1
0,5,0.0,2,0.09086674883211338,369.19557959311965,0
2,1,0.0,3,0.26816629883268595,72.06190254646606,1
2,2,0.0,4,0.26789813253385325,144.12185892531937,1
2,3,0.0,5,0.2664235122932203,216.17964813381076,1
2,4,0.5,2,0.19258792261658114,288.23743734230214,0
1,1,0.0,2,0.2661570887809271,70.78100771936937,1
1,2,0.0,2,0.08739937861144419,141.56135341768572,1
2,3,1.0,2,0.08977588208328126,212.3417874323802,1
3,4,1.0,1,0.19139533469396458,283.12349149520986,0
2,1,0.0,1,0.254814092312022,68.38227568106971,1
3,2,1.0,2,0.26489093169214617,136.76455136213943,1
4,3,1.0,1,0.07268329573292294,205.14730986372612,0
2,1,1.0,1,0.08631197923283274,73.89734683338119,1
2,2,0.3333333333333333,3,0.08064155262489216,147.79398752314899,0
2,1,1.0,1,0.17739919185902908,72.14282884810791,0
2,1,1.0,1,0.08522566725359991,72.59472014228552,1
2,2,0.0,2,0.25455927821971,145.18944028457105,1
3,3,1.0,1,0.07161061243719001,217.78482016901188,0
4,1,1.0,1,0.07956091107226726,72.04821904033545,1
5,2,1.0,2,0.07053900182475281,144.0964380806709,0
0,1,0.0,1,0.07046846282292805,72.88397291642185,0
3,1,0.0,5,0.08968610620119798,74.66831888124275,1
3,2,0.0,3,0.19156135134596386,149.3366377624855,1
3,3,0.0,6,0.08959642009499677,224.0045323314111,1
3,4,0.0,4,0.1913697899946179,298.6722575260142,1
3,5,0.0,5,0.19117842020462328,373.33924628477916,1
3,6,0.0,7,0.079481350161195,448.0061646996188,1
4,7,1.0,3,0.1902039393592706,522.6739888746329,1
4,8,0.0,1,0.17722179266717006,597.3418130496469,1
4,9,0.5,2,0.08514044158634632,672.009637224661,0
1,1,0.0,1,0.17704457087450287,72.34353995333747,1
2,2,1.0,1,0.0784018688110338,144.68707990667494,0
5,1,0.5,4,0.2666302344013194,73.69365808897822,1
5,2,0.4,5,0.26636360416691807,147.38638190809266,1
5,3,0.0,4,0.19001373541991134,221.07891203711753,1
6,4,0.5,6,0.26509724056275114,294.77171341064957,1
6,5,0.0,7,0.08950682367490177,368.46451478418163,1
6,6,0.42857142857142855,7,0.26462604076045404,442.1570464128864,1
7,7,0.5,8,0.26383214332218835,515.8507769018744,0
0,1,0.0,1,0.18982372168449144,71.27187200750781,1
1,2,1.0,1,0.08841731685122688,142.54381994032548,0
1,1,1.0,1,0.18863389796280694,72.22869360985199,1
1,2,0.0,1,0.17686752630362837,144.45635049208545,1
1,3,0.5,2,0.18844526406484413,216.6840073743189,1
1,4,0.0,1,0.19098724178441864,288.91166425655234,0
3,1,1.0,1,0.06939799436010513,73.89668225380498,1
3,2,0.25,4,0.07832346694222277,147.79272482606206,1
3,3,0.2,5,0.08832889953437566,221.68804590605896,1
4,4,1.0,1,0.1872568188007793,295.5850157414694,0
1,1,1.0,1,0.26256831117886614,69.05043319999545,0
7,1,1.0,4,0.25330471894149026,75.24793111944076,1
8,2,1.0,1,0.08724057063484128,150.49639976759687,1
8,3,0.0,2,0.26230574286768726,225.74471111925908,1
9,4,1.0,2,0.18606956198197852,300.99416168193,1
10,5,1.0,1,0.08405530114475997,376.24413006129214,0
7,1,0.5,2,0.18488349241999655,75.14092773324649,1
7,2,0.3333333333333333,3,0.0839712458436152,150.28185546649297,1
8,3,1.0,2,0.07724514347528054,225.42314068327804,1
9,4,0.5,4,0.2633614147196936,300.5656332017943,1
10,5,1.0,3,0.07616789833180526,375.70847798901093,1
10,6,0.0,2,0.2530514142225488,450.85132277622756,1
11,7,1.0,2,0.17569065877732473,525.9949739010021,0
3,1,0.0,1,0.18469860892757656,74.65383055944326,1
4,2,0.5,4,0.2610434371248196,149.30910583932786,1
5,3,0.6,5,0.26209805330497393,223.96583091080532,1
6,4,0.6666666666666666,6,0.2597823936876948,298.6239922788058,1
7,5,1.0,1,0.25179836280832624,373.28236106945667,1
7,6,0.0,3,0.07609173043347346,447.94031084709786,0
1,1,1.0,1,0.18351391031864897,72.1496904097296,1
2,2,1.0,1,0.08615333006420645,144.29971738890941,1
3,3,1.0,2,0.18233039640833032,216.4506543317109,1
3,4,0.0,1,0.06932859636574502,288.6015148085466,1
4,5,1.0,1,0.1897962545426342,360.7531115457294,1
5,6,1.0,2,0.07501563870303998,432.90500152505416,1
6,7,1.0,2,0.18860645828809158,505.0576227091691,1
7,8,1.0,3,0.07394062306433695,577.2103265609968,0
1,1,1.0,1,0.06825926776937928,70.08957697351502,1
1,2,0.0,1,0.25154656444551793,140.178903952724,1
1,3,0.0,1,0.0838872745977716,210.26761287138393,0
1,1,0.0,2,0.182148066011922,72.57597732483697,1
1,2,0.0,1,0.08380338732317383,145.15189862640932,1
1,3,0.0,2,0.07386668244127262,217.72781992798167,0
1,1,1.0,1,0.26083595525166897,71.77984832738876,1
1,2,0.0,1,0.08371958393585065,143.55902627057324,1
2,3,1.0,1,0.07279281575883136,215.3382042137577,0
0,1,0.0,1,0.2512950178810724,71.53649742330721,1
0,2,0.0,2,0.2605751192964173,143.07273174207094,1
0,3,0.0,1,0.18196591794591008,214.6089660608347,0
6,1,0.0,1,0.07272002294307252,74.91779261107712,1
7,2,1.0,1,0.17451496811854741,149.83683503570848,1
8,3,1.0,2,0.08263586435191479,224.75647287912062,1
9,4,1.0,2,0.17334045315042887,299.6773515959993,0
0,1,0.0,1,0.18841785182980347,73.78677797292647,1
0,2,0.0,1,0.17316711269727844,147.5723201964533,1
1,3,1.0,1,0.08155322848756287,221.3585106525748,1
1,4,0.0,1,0.18178395202796419,295.14457103113034,1
1,5,0.0,2,0.18822943397797365,368.9306314096859,0
5,1,0.75,4,0.0671910085016099,74.84508447647646,1
6,2,0.75,4,0.07164730292012944,149.69064266419826,1
6,3,0.0,3,0.26031454417712085,224.53620085192006,1
6,4,0.0,4,0.2595226112940071,299.3815793972915,1
7,5,0.8,5,0.07057565561720931,374.22737505344855,1
7,6,0.0,5,0.2592630886827131,449.0716595345883,0
1,1,1.0,1,0.06612381749310829,70.76537092621074,0
1,1,1.0,1,0.08047167525907531,73.29552929878169,0
1,1,1.0,1,0.2580038255940304,71.45443552869423,0
0,1,0.0,1,0.2510437228631913,69.2705232419009,0
1,1,1.0,1,0.07939120358381624,74.7398514448,1
2,2,1.0,1,0.2497926791403281,149.47984415044337,1
2,3,0.0,1,0.2600542296329438,224.21983685608674,1
2,4,0.0,1,0.0705050799615921,298.9598295617301,1
2,5,0.0,2,0.0704345748816305,373.69982226737346,0
2,1,0.0,2,0.1816021680759362,69.88558195751001,1
2,2,0.5,2,0.08606717673414224,139.77107853894083,0
3,1,0.0,1,0.24954288646118777,72.52366629003622,1
4,2,1.0,2,0.18042056590786026,145.04744565039533,0
6,1,1.0,3,0.0849811095574081,74.48457816704477,1
6,2,0.0,2,0.25774582176843636,148.96915633408955,1
7,3,1.0,4,0.06936414030674888,223.4541906981679,1
7,4,0.0,2,0.1802401453419524,297.9392250622463,1
7,5,0.0,1,0.17299394558458114,372.42412877666317,0
0,1,0.0,2,0.18005990519661047,70.93206104282555,1
0,2,0.0,2,0.25748807594666795,141.86212415093206,1
1,3,1.0,1,0.0838961284478507,212.79284606107052,0
1,1,0.5,2,0.2562305878707213,72.80576636629912,1
1,2,0.0,1,0.17282095163899658,145.611360056644,1
1,3,0.0,3,0.08381223231940285,218.4169537469889,1
1,4,0.0,2,0.17987984529141385,291.22236770525177,1
2,5,1.0,1,0.07831181238023242,364.02817109292334,1
3,6,0.5,2,0.1716481306873576,436.8348219677422,0
0,1,0.0,2,0.2597941754033108,71.51603541328141,1
0,2,0.0,2,0.06929477616644214,143.03157757109153,1
0,3,0.0,2,0.24929334357472657,214.54711972890163,0
1,1,1.0,1,0.17869996544612243,69.17926572448926,0
0,1,0.0,1,0.2595343812279075,74.19207738260499,1
1,2,1.0,1,0.08272842008708345,148.38492552240177,1
2,3,1.0,1,0.06505769367561519,222.57780534469669,0
2,1,1.0,2,0.18704120454399567,71.03618772754642,0
0,1,0.0,1,0.24904405023115186,72.67277256081793,1
0,2,0.0,1,0.2592748468466796,145.34554512163587,1
0,3,0.0,1,0.17147648255667025,218.01813576163318,1
0,4,0.0,1,0.18685416333945168,290.6905281635702,1
0,5,0.0,1,0.0692254813902757,363.36292056550724,1
0,6,0.0,2,0.24879500618092074,436.0350490101156,0
2,1,1.0,1,0.17752126548067632,70.87192987639135,0
1,1,1.0,1,0.07723350056785219,72.22956834412527,0
1,1,0.0,3,0.25597435728285056,76.71227113153233,1
1,2,0.3333333333333333,3,0.08264569166699637,153.42454226306467,1
1,3,0.0,1,0.17734374421519564,230.136813394597,1
1,4,0.0,4,0.2557183829255677,306.8489796886976,1
1,5,0.25,4,0.06915625590888543,383.56079621105937,1
1,6,0.0,1,0.18666730917611224,460.27261273342106,0
1,1,0.0,1,0.17716640047098045,68.44047891410943,0
0,1,0.0,1,0.25901557199983294,67.95208414450627,0
0,1,0.0,1,0.25875655642783313,71.79668745306927,0
0,1,0.0,1,0.07715626706728435,74.01794758826703,1
1,2,1.0,1,0.17598923407050945,148.03718393726305,1
1,3,0.0,2,0.17130500607411359,222.05642028625908,1
1,4,0.0,2,0.25849779987140525,296.0754833661515,0
1,1,0.0,1,0.07707911080021707,73.61415153061148,1
1,2,0.3333333333333333,3,0.2554626645426421,147.22830306122296,1
1,3,0.25,4,0.2582393020715339,220.84245459183444,1
2,4,1.0,1,0.17481324483643895,294.45759808388317,1
2,5,0.0,2,0.24854621117473982,368.0725068473689,1
3,6,0.4,5,0.25698106276946237,441.6888705855489,0
0,1,0.0,1,0.2567240817066929,71.92450105502483,1
1,2,1.0,1,0.07600203168941685,143.84958527412545,1
1,3,0.0,1,0.18648064186693614,215.7744965430819,0
1,1,1.0,1,0.07492602965772743,69.91226397543414,1
1,2,0.0,1,0.1746384315916025,139.82306632919585,0
1,1,0.0,1,0.17113370106803946,69.48741113467665,0
0,1,0.0,1,0.2552072018780995,72.52740487150999,1
1,2,1.0,1,0.2472976649635651,145.05682948685802,1
2,3,1.0,1,0.06808709965297653,217.58681596412157,0
1,1,1.0,1,0.07385110362806971,71.01406808667744,1
2,2,1.0,1,0.06399263598193958,142.02847306977722,1
2,3,0.0,1,0.24705036729860153,213.04261586219548,0
1,1,1.0,1,0.25395199467622137,73.57339110640439,1
1,2,0.0,1,0.17096256736697144,147.14536417466036,0
0,1,0.0,1,0.07377725252444163,72.94204870500869,1
0,2,0.0,1,0.08256304597532937,145.88381275502974,1
0,3,0.0,1,0.1862941612250692,218.825375004521,1
0,4,0.0,1,0.25646735762498624,291.7666594342769,1
0,5,0.0,1,0.06392864334595764,364.70787461204765,1
0,6,0.0,1,0.1744637931600109,437.6490897898184,1
0,7,0.0,2,0.06386471470261168,510.59023578449103,1
0,8,0.0,2,0.06801901255332354,583.5313080954143,0
