number_correct_lifetime,number_attempted_this_session,topic_ratio,number_in_topic,difficulty,time,will_continue
1,1,0.25,4,-0.0006233069407750256,71.12049914003961,1
1,2,0.0,3,-0.00023215862109163043,142.24099849403677,0
0,1,0.0,1,-0.0002319264624705388,67.9662068278922,0
1,1,0.0,1,-9.02866854806619e-05,68.60639793389187,0
1,1,0.0,4,-0.0006226836338342507,70.67206169042731,1
1,2,0.0,5,-0.0006220609502004164,141.34412338085463,1
1,3,0.0,6,-0.000621438889250216,212.01618976582313,0
0,1,0.0,1,-0.0002316945360080683,71.67589577137902,1
0,2,0.0,1,-9.019639879518123e-05,143.35179154275804,0
0,1,0.0,1,-0.00023146284147206023,74.86440944347046,1
0,2,0.0,2,-0.00023123137863058818,149.72881888694093,1
0,3,0.0,3,-0.0002310001472519576,224.5932283304114,1
0,4,0.0,1,-0.0006208174503609658,299.45764266091186,0
3,1,0.0,4,0.18013292434505143,75.39810619206065,1
3,2,0.0,5,0.1799527914207064,150.79613185858216,1
3,3,0.0,6,0.17977283862928567,226.1927735210716,1
3,4,0.0,7,0.1795930657906564,301.589415183561,0
0,1,0.0,3,-0.0006201966329106049,74.02874320622354,1
0,2,0.0,1,-9.010620239638605e-05,148.05748641244708,1
0,3,0.0,4,-0.0006195764362776944,222.08622994498012,0
1,1,0.0,1,-0.0006189568598414166,68.11585691056835,0
0,1,0.0,1,-0.00023076914710470564,73.1779236798774,1
0,2,0.0,1,-9.001609619398966e-05,146.3558473597548,1
0,3,0.0,1,-0.0006183379029815752,219.53377559824645,0
0,1,0.0,1,-8.992608009779568e-05,74.1000012630979,1
0,2,0.0,2,-8.983615401769789e-05,148.20000259488228,1
0,3,0.0,3,-8.974631786368019e-05,222.30000392666665,1
0,4,0.0,1,-0.0006177195650785936,296.4000057307439,1
0,5,0.0,5,-0.00023053837795760092,370.5000075348211,0
0,1,0.0,1,-8.96565715458165e-05,70.78084631889567,0
8,1,0.0,6,0.40982491366947266,74.72857372745469,1
8,2,0.0,7,0.4094150887558032,149.45714745490938,1
9,3,0.8888888888888888,9,0.1784134727248657,224.18671321278308,1
9,4,0.0,1,0.32329614326951955,298.91601788305763,1
9,5,0.0,1,0.24975,373.64414321287705,1
9,6,0.8,10,-0.000617101845513515,448.37227145756526,1
10,7,0.8181818181818182,11,0.17723505925214084,523.1012414133941,1
10,8,0.0,2,0.32297284712625,597.8302113692229,0
0,1,0.0,2,-0.00023030783957964332,70.68562909590113,1
0,2,0.0,1,-0.0006164847436680015,141.37126314278822,0
0,1,0.0,1,-0.00023007753174006368,70.93557612016518,1
0,2,0.0,1,-0.0006158682589243335,141.87115599797943,1
0,3,0.0,2,-0.0006152523906654091,212.80673649406802,0
0,1,0.0,1,-0.0002298474542083236,73.68417717604818,1
0,2,0.0,1,-0.0006146371382747438,147.36835989302818,0
0,1,0.0,1,-0.000614022501136469,73.57085950242134,1
0,2,0.0,1,-0.00022961760675411526,147.14171900484268,1
0,3,0.0,2,-0.00022938798914736114,220.71257850726403,0
0,1,0.0,2,-0.0006134084786353325,71.26218518008602,0
12,1,0.625,16,0.17605782419288868,74.99496126194232,1
12,2,0.0,2,0.3226498742791238,149.98992252388464,1
13,3,0.6470588235294118,17,0.1748817663686958,224.98503582187692,1
13,4,0.6111111111111112,18,-0.0006127950701566973,299.98015181243613,1
14,5,0.3333333333333333,3,0.40800567366704743,374.9767106115196,1
15,6,0.5,4,0.4065976679933804,449.9750580957608,1
16,7,0.631578947368421,19,0.1737068846023271,524.973405580002,0
1,1,0.0,8,-0.00022915860115821376,73.43541373311636,1
1,2,0.0,9,-0.00022892944255705554,146.87082886809304,1
1,3,0.16666666666666666,6,-0.0006121822750865405,220.30624775179416,1
1,4,0.0,10,-0.00022870051311449848,293.7416666354953,1
1,5,0.0,11,-0.000228471812601384,367.1770855191964,0
4,1,0.75,4,-0.000611570092811454,74.46752302143196,1
5,2,0.8,5,0.17253317771772478,148.93640802804293,1
5,3,0.0,1,0.3223272244048447,223.4050965738859,0
0,1,0.0,1,-0.0006109585227186426,69.42547948019651,0
3,1,0.0,4,0.17236064454000705,71.27715229538052,1
3,2,0.0,5,0.17218828389546703,142.55322078331258,1
3,3,0.0,6,0.17201609561157155,213.82928927124465,0
0,1,0.0,1,-0.0002282433407887826,71.47851513330268,0
0,1,0.0,1,-0.0006103475641959239,75.02374554901364,1
0,2,0.0,2,-8.95669149742707e-05,150.04749109802728,1
0,3,0.0,3,-8.947734805929643e-05,225.0712366470409,1
0,4,0.0,3,-0.0002280150974479938,300.09498219605456,1
0,5,0.0,4,-8.938787071123714e-05,375.1187277450682,0
1,1,0.16666666666666666,6,-8.92984828405259e-05,75.62608318830294,1
1,2,0.0,1,-0.000609737216631728,151.25216637660589,1
1,3,0.0,3,-0.0002277870823505458,226.87824969828108,1
1,4,0.14285714285714285,7,-8.920918435768537e-05,302.50433356697044,1
1,5,0.0,4,-0.00022755929526819526,378.1304175688987,0
0,1,0.0,1,-8.91199751733277e-05,68.93994910142727,0
1,1,0.0,1,-8.903085519815436e-05,71.1902872715114,0
0,1,0.0,1,-8.89418243429562e-05,74.45237728001857,1
0,2,0.0,2,-8.885288251861324e-05,148.90475456003713,1
0,3,0.0,2,-0.0006091274794150963,223.3571318400557,1
0,4,0.0,3,-8.876402963609462e-05,297.80950912007427,1
0,5,0.0,6,-0.00022733173597292707,372.2618877772824,0
1,1,0.0,1,-0.00022710440423695416,68.97793284561635,0
1,1,0.0,1,-0.0006085183519356812,72.18121877824021,0
12,1,0.9090909090909091,11,-0.0006079098335837456,76.36282354204403,1
12,2,0.8333333333333334,12,-0.0006073019237501617,152.72564708408805,1
12,3,0.7692307692307693,13,-0.0006066946218264115,229.08847304957646,1
12,4,0.7142857142857143,14,-0.0006060879272045851,305.4512993723008,1
13,5,0.7333333333333333,15,0.17084407951595998,381.81491326221567,1
13,6,0.6875,16,-0.0006054818392773805,458.1785295696594,1
14,7,1.0,1,0.34695204965,534.5437396244863,0
1,1,0.0,1,-0.0002268772998327172,71.40669789094031,0
1,1,0.0,3,-0.00022665042253288447,72.38670468636421,1
1,2,0.0,4,-0.00022642377211035158,144.7734095533973,0
0,1,0.0,1,-0.0006048763574381031,71.88593335308916,1
0,2,0.0,1,-8.867526560645853e-05,143.77186670617832,1
0,3,0.0,1,-0.00022619734833824123,215.65780005926746,0
0,1,0.0,2,-0.000225971150989903,69.11930746675628,0
0,1,0.0,5,-8.858659034085206e-05,73.37292232127018,1
0,2,0.0,6,-8.84980037505112e-05,146.74584472592426,1
0,3,0.0,2,-0.0002257451798389131,220.11876826916108,1
0,4,0.0,7,-8.84095057467607e-05,293.4916918956984,1
0,5,0.0,1,-0.000604271481080665,366.86461856997505,1
0,6,0.0,2,-0.0006036672095995843,440.2375458130345,0
0,1,0.0,3,-0.00022551943465907418,72.13748388642334,1
0,2,0.0,4,-8.832109624101395e-05,144.27496786172128,1
0,3,0.0,4,-0.0002252939152244151,216.4124518370192,1
0,4,0.0,5,-0.0002250686213091907,288.5499372597165,1
0,5,0.0,6,-0.0002248435526878815,360.68742412836525,0
0,1,0.0,1,-0.0006030635423899847,75.46258664645278,1
0,2,0.0,1,-0.00022461870913519362,150.92517329290555,1
0,3,0.0,2,-0.0006024604788475948,226.38775993935832,1
0,4,0.0,1,-8.823277514477293e-05,301.8503465858111,1
0,5,0.0,3,-0.0006018580183687472,377.3129332322639,1
0,6,0.0,4,-0.0006012561603503785,452.77552022821277,0
0,1,0.0,1,-0.00022439409042605843,74.71421363873621,1
0,2,0.0,1,-0.0006006549041900281,149.42842771352596,1
0,3,0.0,2,-0.0006000542492858381,224.14264222393314,1
0,4,0.0,1,-8.814454236962815e-05,298.85685673434034,1
0,5,0.0,2,-8.805639782725852e-05,373.57107130867325,0
0,1,0.0,1,-8.796834142943126e-05,69.73061532862148,0
4,1,0.0,3,0.32200489718043984,73.31101540617746,1
5,2,0.5,4,0.16967323543644403,146.62203081235492,1
6,3,0.6,5,0.1685035622010076,219.93442165194207,0
0,1,0.0,2,-0.0005994541950365523,75.80063813869648,1
0,2,0.0,5,-8.788037308800182e-05,151.60127677919783,1
0,3,0.0,3,-0.0005988547408415156,227.40191541969918,1
0,4,0.0,6,-8.779249271491382e-05,303.20255406020055,1
0,5,0.0,4,-0.0005982558861006742,379.0031961167943,0
0,1,0.0,2,-0.0005976576302145735,72.7902466798905,0
0,1,0.0,3,-0.00022416969633563236,73.15058206529544,1
0,2,0.0,4,-0.0005970599725843589,146.30116413059088,1
0,3,0.0,5,-0.0005964629126117745,219.4517461958863,0
4,1,1.0,4,0.1673350586388066,74.87855039960687,1
4,2,0.8,5,0.1671677235801678,149.75571924369694,1
4,3,0.0,1,0.32168289228325936,224.63038322965554,1
4,4,0.0,2,0.3213612093909761,299.5050472156141,0
0,1,0.0,1,-0.00022394552663929673,73.69816074883083,1
0,2,0.0,1,-8.770470022219891e-05,147.39632157452354,1
0,3,0.0,2,-0.00022372158111265745,221.09448240021624,1
0,4,0.0,2,-8.761699552197671e-05,294.79264330269393,1
0,5,0.0,3,-0.0002234978595315448,368.4908054264962,0
0,1,0.0,1,-0.00022327436167201325,68.26936210308189,0
0,1,0.0,1,-8.752937852645474e-05,74.58802136763765,1
0,2,0.0,2,-8.744184914792829e-05,149.1760427352753,1
0,3,0.0,3,-8.735440729878036e-05,223.76406416989175,1
0,4,0.0,1,-0.0005958664496991628,298.3520856045082,1
0,5,0.0,4,-8.726705289148158e-05,372.9401071060365,1
0,6,0.0,5,-8.71797858385901e-05,447.52812860756484,1
0,7,0.0,2,-0.0005952705832494637,522.1161533436975,0
1,1,0.5,2,-8.70926060527515e-05,71.6253316200915,0
1,1,0.0,1,-0.00022305108731034124,70.1002856123494,0
3,1,0.0,21,0.16700055585658763,76.48883362931912,1
3,2,0.0,22,0.16683355530073105,152.9775907908193,1
3,3,0.0,23,-0.0005946753126662142,229.4663479523195,1
3,4,0.0,24,-0.000594080637353548,305.95510812746033,1
3,5,0.0,25,0.16666672174543032,382.4438683026012,0
0,1,0.0,2,-0.0005934865567161945,71.0018371753498,0
0,1,0.0,4,-8.700551344669874e-05,71.4699394271196,1
0,2,0.0,3,-0.0005928930701594782,142.93988316124725,0
0,1,0.0,2,-0.0005923001770893187,73.17792823849166,1
0,2,0.0,2,-0.0002228280362230309,146.3558566642957,1
0,3,0.0,3,-0.00022260520818680787,219.53378509009974,1
0,4,0.0,4,-0.00022238260297862105,292.7117149684511,0
4,1,0.8,5,0.1655000550236849,70.04807375636608,1
5,2,0.8333333333333334,6,0.16433455496866123,140.09630550065106,0
0,1,0.0,1,-0.00022216022037564243,74.9994583445662,1
0,2,0.0,2,-0.00022193806015526678,149.9989166891324,1
0,3,0.0,3,-0.00022171612209511153,224.9983751366808,0
1,1,0.0,2,-8.691850793325206e-05,73.47834373681735,1
1,2,0.5,2,-0.0005917078769122294,146.9566874736347,1
1,3,0.0,3,-8.683158942531881e-05,220.43503128558214,1
1,4,0.0,3,-0.0002214944059730164,293.91337659300564,0
1,1,0.3333333333333333,3,-8.67447578358935e-05,68.50835351310285,0
1,1,0.0,1,-0.0005911161690353171,71.93368522002066,1
1,2,0.0,6,-8.66580130780576e-05,143.86737090212085,1
1,3,0.0,7,-8.657135506497954e-05,215.80105704583843,1
1,4,0.25,4,-0.0002212729115670434,287.734743189556,0
0,1,0.0,1,-0.0005905250528662818,71.39395585589118,0
1,1,0.3333333333333333,3,-8.648478370991457e-05,68.76356757640878,0
0,1,0.0,1,-8.639829892620465e-05,70.44175424153354,0
0,1,0.0,2,-0.00022105163865547637,70.37575762921011,0
1,1,0.0,1,-0.0002208305870168209,68.93961035299213,0
0,1,0.0,1,-0.0005899345278134156,70.2606558034742,0
5,1,0.0,6,0.406191070325387,69.11512338269402,1
5,2,0.0,7,0.40578487925506157,138.22981745177947,1
5,3,0.0,1,0.32103984818158515,207.34417186787692,0
0,1,0.0,1,-0.00022060975642980408,68.71829960678193,0
0,1,0.0,1,-0.0005893445932856022,71.92050621640847,0
0,1,0.0,2,-0.0005887552486923166,71.6467915196106,0
3,1,0.058823529411764705,17,0.16417022041369256,76.23603120499288,1
3,2,0.05555555555555555,18,0.16400605019327888,152.47206240998577,1
3,3,0.05263157894736842,19,0.1638420441430856,228.70809361497865,1
3,4,0.05,20,0.16367820209894252,304.943308744874,1
3,5,0.047619047619047616,21,0.16351452389684357,381.17770829356186,1
3,6,0.045454545454545456,22,0.16335100937294672,457.4120227420884,0
0,1,0.0,1,-0.00022038914667337427,71.49943216396179,1
0,2,0.0,1,-8.631190062727845e-05,142.99886502162207,0
4,1,0.8,5,0.16218765836357377,70.59635755097565,1
4,2,0.0,1,0.32071880833340355,141.1927151019513,1
4,3,0.6666666666666666,6,0.16202547070521017,211.78805004922938,1
4,4,0.5714285714285714,7,0.16186344523450494,282.38322377828945,1
4,5,0.5,8,0.1617015817892704,352.97839750734954,0
5,1,0.0,1,0.4053790943758065,73.12364932315758,1
5,2,0.0,2,0.4049737152814307,146.24729864631516,1
5,3,0.0,1,0.32039808952507015,219.37094796947275,0
1,1,0.0,3,-8.622558872665118e-05,74.65653944909124,1
1,2,0.0,4,-8.613936313792453e-05,149.31307889818248,1
1,3,0.0,5,-0.0002201687575267009,223.96961834727372,1
1,4,0.0,6,-0.0002199485887691742,298.62615796378026,1
1,5,0.0,7,-0.00021972864018040503,373.28269774753466,1
1,6,0.5,2,-0.0005881664934436243,447.93923753128905,1
1,7,0.3333333333333333,3,-0.0005875783269501806,522.5957773150435,0
2,1,0.0,2,-8.605322377478661e-05,72.18669872660558,1
2,2,0.0,5,-0.0005869907486232304,144.37339745321117,1
2,3,0.0,6,-0.0005864037578746071,216.56009617981675,1
2,4,0.4,5,-0.0002195089115402246,288.7467951206838,0
0,1,0.0,4,-0.0002192894026286844,75.356819706227,1
0,2,0.0,5,-0.0002190701132260557,150.713639412454,1
0,3,0.0,6,-0.00021885104311282965,226.0704592718616,1
0,4,0.0,7,-0.0002186321920697168,301.42728018886083,1
0,5,0.0,15,-0.0005858173541167326,376.78410110586003,1
0,6,0.0,7,-8.596717055101182e-05,452.1409220830303,0
0,1,0.0,1,-0.0002184135598776471,71.95955301326651,0
1,1,0.3333333333333333,3,-8.58812033804608e-05,71.62533249688116,0
0,1,0.0,1,-8.579532217708034e-05,72.25303800274745,1
0,2,0.0,1,-0.00021819514631776944,144.50607718465818,1
0,3,0.0,2,-0.00021797695117145168,216.75911636656892,1
0,4,0.0,3,-0.00021775897422028024,289.01215672528537,1
0,5,0.0,4,-0.00021754121524605996,361.26519802674903,1
0,6,0.0,1,-0.0005852315367626159,433.5182393282127,0
0,1,0.0,2,-0.0005846463052258532,74.80138254983237,1
0,2,0.0,3,-0.0005840616589206275,149.60276509966474,1
0,3,0.0,1,-8.570952685490327e-05,224.4041476494971,1
0,4,0.0,4,-0.0005834775972617068,299.2055301993295,0
0,1,0.0,4,-0.0002173236740308139,71.14910060115447,1
0,2,0.0,5,-0.0002171063503567831,142.29820120230895,1
0,3,0.0,3,-0.000582894119664445,213.4473018034634,1
0,4,0.0,6,-0.00021688924400642631,284.5964026444828,1
0,5,0.0,7,-8.562381732804836e-05,355.7455039520904,0
0,1,0.0,3,-0.00021667235476241988,73.37292724305945,1
0,2,0.0,8,-8.553819351072031e-05,146.7458544861189,1
0,3,0.0,9,-8.545265531720959e-05,220.11878172917835,1
0,4,0.0,10,-8.536720266189238e-05,293.4917090526718,1
0,5,0.0,11,-8.528183545923048e-05,366.8646368062975,0
0,1,0.0,2,-0.0005823112255447806,71.39307083346999,1
0,2,0.0,3,-0.0005817289143192358,142.7861467864421,0
2,1,0.3333333333333333,3,-8.519655362377125e-05,72.66656250052101,1
2,2,0.3333333333333333,3,-0.0005811471854049165,145.33312935831367,0
0,1,0.0,2,-0.0005805660382195116,75.168499324172,1
0,2,0.0,5,-8.511135707014748e-05,150.336998648344,1
0,3,0.0,3,-0.000579985472181292,225.50549797251603,1
0,4,0.0,6,-8.502624571307734e-05,300.673997296688,0
1,1,0.3333333333333333,3,-8.494121946736426e-05,73.20605489359313,1
1,2,0.0,4,-0.00021645568240765748,146.41210978718627,1
1,3,0.0,4,-0.0005794054867091107,219.6181646807794,1
1,4,0.25,4,-8.48562782478969e-05,292.82422002740344,1
1,5,0.2,5,-8.477142196964899e-05,366.03027545332236,1
1,6,0.0,5,-0.0005788260812224016,439.2363314206732,0
3,1,0.0,23,0.16153988020748114,74.16488218462717,1
3,2,0.0,24,0.16137834032727366,148.32962169337566,1
3,3,0.0,25,-0.0005782472551411792,222.49436120212414,1
3,4,0.0,26,0.16121696198694638,296.6591007108726,1
3,5,0.0,27,0.16105574502495942,370.8238402196211,1
3,6,0.0,28,0.16089468927993444,444.9885797283696,0
0,1,0.0,2,-0.0002162392267252498,73.70581973497443,1
0,2,0.0,2,-8.468665054767935e-05,147.4116401037686,1
0,3,0.0,3,-8.460196389713167e-05,221.11746047256275,1
0,4,0.0,2,-0.000577669007886038,294.8232812400938,1
0,5,0.0,4,-8.451736193323453e-05,368.52910200762494,0
0,1,0.0,2,-0.00021602298749852456,72.98875098853463,1
0,2,0.0,1,-0.0005770913388781521,145.97750197706927,0
0,1,0.0,1,-0.0005765142475392739,72.56328204848289,0
0,1,0.0,1,-8.443284457130129e-05,71.47851586714057,1
0,2,0.0,2,-0.00021580696451102603,142.95703173428114,0
0,1,0.0,2,-0.0005759377332917346,69.49474618743412,0
1,1,0.3333333333333333,3,-8.434841172672999e-05,72.69243769903555,0
0,1,0.0,1,-0.000215591157546515,68.81793465807203,0
6,1,0.7142857142857143,7,0.1597337945906545,71.7421494495389,1
6,2,0.0,1,0.4045687415661493,143.48392311501738,1
6,3,0.0,2,0.40416417282458317,215.22532135759417,0
0,1,0.0,2,-8.426406331500326e-05,74.2194275739424,1
0,2,0.0,3,-8.417979925168825e-05,148.4388559229838,0
0,1,0.0,1,-8.409561945243656e-05,72.60465300248289,1
0,2,0.0,2,-8.401152383298412e-05,145.20930664590298,1
0,3,0.0,1,-0.00021537556638896849,217.81396193245706,1
0,4,0.0,1,-0.0005753617955584429,290.41862206426384,0
0,1,0.0,1,-0.00021516019082257952,71.30864652080277,1
0,2,0.0,1,-0.0005747864337628845,142.6172936317327,1
0,3,0.0,2,-0.00021494503063175695,213.92594096334443,1
0,4,0.0,1,-8.392751230915113e-05,285.23458885392165,0
4,1,0.0,2,0.3200776914355451,70.59315287453279,1
4,2,0.4444444444444444,9,0.15957406079606387,141.1852978820953,1
5,3,0.5,10,0.1584144867352678,211.77844974888546,0
0,1,0.0,2,-0.0002147300856011252,69.24586299127498,0
0,1,0.0,1,-0.0005742116473291217,71.5137379250068,1
0,2,0.0,2,-0.0005736374356817925,143.02748124189907,0
0,1,0.0,1,-0.00021451535551552409,70.17308191656157,1
0,2,0.0,1,-8.384358479684198e-05,140.3461639189249,1
0,3,0.0,2,-8.375974121204513e-05,210.51924650221255,0
0,1,0.0,1,-0.00021430084016000854,73.46627268254127,1
0,2,0.0,1,-0.0005730637982461108,146.93254571257003,1
0,3,0.0,2,-0.00021408653931984854,220.39882056574572,1
0,4,0.0,2,-0.0005724907344478647,293.8650957660614,0
0,1,0.0,2,-8.367598147083309e-05,70.37572267403738,0
0,1,0.0,1,-0.0005719182437134168,68.61163412067063,0
11,1,0.6666666666666666,3,0.31875761374410955,72.43840206636057,1
11,2,0.8571428571428571,7,-0.0005713463254697033,144.87680413272113,1
12,3,0.75,4,0.31743885613036543,217.3171900193192,1
13,4,0.8,5,0.31612141727423504,289.75787024655324,0
1,1,0.0,2,-0.0005707749791442336,69.7182265122424,0
0,1,0.0,1,-0.0005702042041650893,69.94231191561877,0
2,1,0.0,2,-0.0005696339999609242,73.19837343639891,1
2,2,0.6666666666666666,3,-8.359230548936225e-05,146.39674693143462,1
2,3,0.5,4,-8.35087131838729e-05,219.59512042647032,1
2,4,0.4,5,-8.342520447068902e-05,292.79349458449747,0
3,1,0.2,5,0.15825607224853255,72.81711082790842,1
3,2,0.16666666666666666,6,0.15809781617628402,145.63407788455925,1
3,3,0.14285714285714285,7,0.15793971836010776,218.45090131098183,1
4,4,0.25,8,0.15678177864174764,291.2677247374044,0
2,1,0.0,1,-0.0002138724527805287,72.40833228087183,0
0,1,0.0,1,-0.00021365858032774816,73.6780502678497,1
0,2,0.0,2,-0.0002134449217474204,147.3561005356994,0
0,1,0.0,1,-8.334177926621833e-05,71.6405977822439,1
0,2,0.0,1,-0.000213231476825673,143.2811955644878,1
0,3,0.0,1,-0.0005690643659609633,214.9217933467317,1
0,4,0.0,2,-0.00021301824534884734,286.56239238087596,1
0,5,0.0,3,-0.0002128052271034985,358.2029928781925,0
6,1,0.0,6,0.4037600086517586,74.9693034417742,1
6,2,0.0,7,0.4033562486431068,149.9386068835484,1
6,3,0.0,2,0.3158052958569608,224.9079103253226,0
3,1,0.1111111111111111,9,0.15662499686310588,69.99015294082146,1
3,2,0.1,10,0.15646837186624277,139.9795507884197,1
3,3,0.09090909090909091,11,-0.0005684953015950024,209.9689492507382,1
3,4,0.08333333333333333,12,0.15631190349437654,279.9583477130567,0
0,1,0.0,1,-8.325843748695211e-05,77.05042343332545,1
0,2,0.0,1,-0.00021259242187639498,154.1008468666509,1
0,3,0.0,2,-0.00021237982945451859,231.15127029997635,1
0,4,0.0,3,-0.00021216744962506407,308.2016937333018,1
0,5,0.0,4,-0.00021195528217543902,385.25211799235603,1
0,6,0.0,1,-0.0005679268062934073,462.30254446391956,0
0,1,0.0,3,-8.317517904946516e-05,70.15942470268277,0
1,1,0.5,2,-0.0005673588794871139,73.1238373941576,0
2,1,0.0,6,-0.0002117433268932636,75.53816989394434,1
2,2,0.4,5,-8.309200387041569e-05,151.07633978788868,1
2,3,0.3333333333333333,6,-8.300891186654527e-05,226.61450968183303,1
2,4,0.0,4,-0.0005667915206076269,302.15267957577737,1
2,5,0.0,7,-0.00021153158356637035,377.69084960406013,0
2,1,0.5,2,-8.292590295467873e-05,70.47631622963469,1
2,2,0.0,1,-0.000211320051982804,140.95263245926938,1
2,3,0.5,2,-0.0005662247290870192,211.4289486889041,1
2,4,0.0,2,-0.00021110873193082118,281.9052651283796,0
1,1,0.0,2,-0.0005656585043579322,71.31076352311088,0
0,1,0.0,1,-0.0005650928458535743,74.73559723647938,1
0,2,0.0,2,-0.0005645277530077206,149.47119447295876,0
3,1,0.0,16,0.15615559159088216,76.13050749076343,1
3,2,0.0,17,0.15599943599929128,152.26101498152687,1
3,3,0.0,18,0.155843436563292,228.39152247229032,1
3,4,0.0,19,0.1556875931267287,304.52202996305374,1
3,5,0.0,20,0.15553190553360197,380.65253745381716,0
0,1,0.0,2,-8.284297705172405e-05,73.17792987835132,1
0,2,0.0,3,-0.0005639632252547129,146.35585975670264,1
0,3,0.0,4,-0.0005633992620294583,219.53379331503368,1
0,4,0.0,3,-8.276013407467232e-05,292.71172687336474,1
0,5,0.0,5,-0.00021089762319889034,365.8896604316958,0
0,1,0.0,1,-8.267737394059764e-05,71.37095146350491,0
0,1,0.0,1,-0.0005628358627674288,71.85534769706157,1
0,2,0.0,2,-0.0005622730269046614,143.71069539412315,1
0,3,0.0,1,-8.259469656665703e-05,215.56604309118472,1
0,4,0.0,2,-8.251210187009038e-05,287.4213907882463,1
0,5,0.0,1,-0.00021068672557569146,359.27673970151886,0
0,1,0.0,1,-0.00021047603885011575,72.3594486152617,0
1,1,0.0,2,-8.24295897682203e-05,72.18121967987196,0
0,1,0.0,1,-0.00021026556281126562,71.3965024710865,1
0,2,0.0,3,-0.0005617107538777568,142.79300982373366,0
0,1,0.0,1,-0.0005611490431238791,72.06440338466983,1
0,2,0.0,1,-8.234716017845208e-05,144.12880761234857,0
0,1,0.0,1,-0.00021005529724845435,72.30870975553431,0
1,1,0.0,1,-0.0005605878940807552,69.62725000562008,0
0,1,0.0,5,-0.0005600273061866744,71.57073613729857,1
0,2,0.0,1,-8.226481301827362e-05,143.1414726489079,1
0,3,0.0,8,-0.00020984524195120588,214.7122091605172,1
0,4,0.0,6,-0.0005594672788804877,286.2829456721265,1
0,5,0.0,7,-0.0005589078116016073,357.85368279016,1
0,6,0.0,9,-0.00020963539670925467,429.42442013565136,0
2,1,0.5,2,-0.00020942576131254543,70.2575067031336,1
2,2,0.5,2,-0.0005583489037900057,140.51501739818156,0
2,1,0.2857142857142857,7,-8.218254820525535e-05,75.53817045556093,1
2,2,0.0,5,-0.0005577905548862156,151.0763412653607,1
2,3,0.0,6,-0.0005572327643313294,226.61451207516046,1
2,4,0.0,7,-0.0005566755315669981,302.1526857791893,0
0,1,0.0,1,-0.0002092163355512329,70.78297907655089,0
0,1,0.0,1,-8.21003656570501e-05,70.87184749515222,0
0,1,0.0,1,-8.201826529139306e-05,69.14758810956124,0
1,1,0.5,2,-8.193624702610166e-05,72.59028677205818,0
0,1,0.0,1,-0.0005561188560354311,70.96801719870581,1
0,2,0.0,2,-0.0005555627371793957,141.9360349303371,1
0,3,0.0,3,-8.185431077907556e-05,212.9040527404874,0
0,1,0.0,2,-8.177245646829649e-05,76.15149846441685,1
0,2,0.0,4,-0.0005550071744422163,152.3029972069673,1
0,3,0.0,1,-0.00020900711921568166,228.45449605425853,1
0,4,0.0,5,-0.000554452167267774,304.60599490154976,1
0,5,0.0,2,-0.00020879811209646598,380.75749385347706,1
0,6,0.0,3,-0.00020858931398436953,456.9089939229186,0
0,1,0.0,1,-0.00020838072467038515,76.29820437062368,1
0,2,0.0,1,-8.169068401182819e-05,152.59640877314342,1
0,3,0.0,2,-8.160899332781636e-05,228.89461317566315,1
0,4,0.0,1,-0.0005538977151005062,305.19282096047095,1
0,5,0.0,2,-0.0005533438173854058,381.49102874527875,0
0,1,0.0,4,-8.152738433448854e-05,71.6297543161067,1
0,2,0.0,5,-8.144585695015404e-05,143.25950913241073,1
0,3,0.0,6,-8.136441109320389e-05,214.88926452817762,1
0,4,0.0,3,-0.0005527904735680204,286.5190199239445,0
0,1,0.0,2,-0.0005522376830944523,72.51127508975601,1
0,2,0.0,2,-0.00020817234394571478,145.02255037246022,1
0,3,0.0,3,-0.0005516854454113579,217.53382906490393,1
0,4,0.0,3,-8.128304668211068e-05,290.04510775734764,1
0,5,0.0,4,-0.0005511337599659465,362.5563864497914,0
0,1,0.0,1,-0.00020796417160176905,69.29847159125373,0
1,1,0.0,1,-8.120176363542857e-05,71.7723572314113,0
4,1,0.0,5,0.31548949056110387,76.33001318097371,1
4,2,0.0,6,0.3151740010705428,152.65864290348333,1
4,3,0.0,7,0.3148588270694722,228.98588944909844,1
4,4,0.0,8,0.3145439682424027,305.31175310074286,1
4,5,0.0,9,0.3142294242741603,381.6376167523873,0
4,1,1.0,2,0.15437637362806836,76.85778017780241,1
4,2,0.0,1,0.3139151948498861,153.71556035560482,1
4,3,0.0,2,0.31360127965503626,230.57334053340725,1
4,4,0.0,3,0.31328767837538124,307.4309774101434,1
4,5,0.0,4,0.31297439069700583,384.2886142868795,1
4,6,0.25,4,-0.0002077562074301673,461.14625116361566,1
4,7,0.2,5,-0.00020754845122273712,538.0038880403517,0
1,1,0.0,2,-0.0005505826262059805,71.0052320293629,0
0,1,0.0,2,-0.0002073409027715144,74.41310608763581,1
0,2,0.0,3,-0.00020713356186874288,148.8262131602827,1
0,3,0.0,4,-8.112056187179315e-05,223.23932023292957,1
0,4,0.0,5,-8.103944130992135e-05,297.65242775966993,1
0,5,0.0,6,-8.095840186861143e-05,372.0655352864103,0
2,1,0.6666666666666666,3,-0.0005500320435797745,73.85316238734599,1
2,2,0.0,1,-0.00020692642830687414,147.70632670057643,1
2,3,0.0,2,-0.00020671950187856728,221.55949101380685,0
2,1,0.0,1,-0.0005494820115361948,73.21219752454711,1
